#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_003626035.1	PRJNA224116	SAMN09947551	QZGR00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M109		latest	Contig	Major	Full	2018/10/06	ASM362603v1	University of Leicester	GCA_003626035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/035/GCF_003626035.1_ASM362603v1		
GCF_003626045.1	PRJNA224116	SAMN09947549	QZGT00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M103		latest	Contig	Major	Full	2018/10/06	ASM362604v1	University of Leicester	GCA_003626045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/045/GCF_003626045.1_ASM362604v1		
GCF_003626055.1	PRJNA224116	SAMN09947550	QZGS00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M106		latest	Contig	Major	Full	2018/10/06	ASM362605v1	University of Leicester	GCA_003626055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/055/GCF_003626055.1_ASM362605v1		
GCF_003626095.1	PRJNA224116	SAMN09947546	QZGW00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M94		latest	Contig	Major	Full	2018/10/06	ASM362609v1	University of Leicester	GCA_003626095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/095/GCF_003626095.1_ASM362609v1		
GCF_003626105.1	PRJNA224116	SAMN09947544	QZGY00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M85		latest	Contig	Major	Full	2018/10/06	ASM362610v1	University of Leicester	GCA_003626105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/105/GCF_003626105.1_ASM362610v1		
GCF_003626115.1	PRJNA224116	SAMN09947545	QZGX00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M88		latest	Contig	Major	Full	2018/10/06	ASM362611v1	University of Leicester	GCA_003626115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/115/GCF_003626115.1_ASM362611v1		
GCF_003626155.1	PRJNA224116	SAMN09947543	QZGZ00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M82		latest	Contig	Major	Full	2018/10/06	ASM362615v1	University of Leicester	GCA_003626155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/155/GCF_003626155.1_ASM362615v1		
GCF_003626165.1	PRJNA224116	SAMN09947542	QZHA00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M79		latest	Contig	Major	Full	2018/10/06	ASM362616v1	University of Leicester	GCA_003626165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/165/GCF_003626165.1_ASM362616v1		
GCF_003626185.1	PRJNA224116	SAMN09947541	QZHB00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M76		latest	Contig	Major	Full	2018/10/06	ASM362618v1	University of Leicester	GCA_003626185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/185/GCF_003626185.1_ASM362618v1		
GCF_003626215.1	PRJNA224116	SAMN09947540	QZHC00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M73		latest	Contig	Major	Full	2018/10/06	ASM362621v1	University of Leicester	GCA_003626215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/215/GCF_003626215.1_ASM362621v1		
GCF_003626235.1	PRJNA224116	SAMN09947538	QZHE00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M67		latest	Contig	Major	Full	2018/10/06	ASM362623v1	University of Leicester	GCA_003626235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/235/GCF_003626235.1_ASM362623v1		
GCF_003626245.1	PRJNA224116	SAMN09947536	QZHG00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M61		latest	Contig	Major	Full	2018/10/06	ASM362624v1	University of Leicester	GCA_003626245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/245/GCF_003626245.1_ASM362624v1		
GCF_003626255.1	PRJNA224116	SAMN09947535	QZHH00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M58		latest	Contig	Major	Full	2018/10/06	ASM362625v1	University of Leicester	GCA_003626255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/255/GCF_003626255.1_ASM362625v1		
GCF_003626295.1	PRJNA224116	SAMN09947534	QZHI00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M55		latest	Contig	Major	Full	2018/10/06	ASM362629v1	University of Leicester	GCA_003626295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/295/GCF_003626295.1_ASM362629v1		
GCF_003626305.1	PRJNA224116	SAMN09947533	QZHJ00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M52		latest	Contig	Major	Full	2018/10/06	ASM362630v1	University of Leicester	GCA_003626305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/305/GCF_003626305.1_ASM362630v1		
GCF_003626335.1	PRJNA224116	SAMN09947532	QZHK00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M49		latest	Contig	Major	Full	2018/10/06	ASM362633v1	University of Leicester	GCA_003626335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/335/GCF_003626335.1_ASM362633v1		
GCF_003626355.1	PRJNA224116	SAMN09947531	QZHL00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M47		latest	Contig	Major	Full	2018/10/06	ASM362635v1	University of Leicester	GCA_003626355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/355/GCF_003626355.1_ASM362635v1		
GCF_003626375.1	PRJNA224116	SAMN09947530	QZHM00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M46		latest	Contig	Major	Full	2018/10/06	ASM362637v1	University of Leicester	GCA_003626375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/375/GCF_003626375.1_ASM362637v1		
GCF_003626385.1	PRJNA224116	SAMN09947529	QZHN00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M43		latest	Contig	Major	Full	2018/10/06	ASM362638v1	University of Leicester	GCA_003626385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/385/GCF_003626385.1_ASM362638v1		
GCF_003626415.1	PRJNA224116	SAMN09947528	QZHO00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M40		latest	Contig	Major	Full	2018/10/06	ASM362641v1	University of Leicester	GCA_003626415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/415/GCF_003626415.1_ASM362641v1		
GCF_003626425.1	PRJNA224116	SAMN09947527	QZHP00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M37		latest	Contig	Major	Full	2018/10/06	ASM362642v1	University of Leicester	GCA_003626425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/425/GCF_003626425.1_ASM362642v1		
GCF_003626455.1	PRJNA224116	SAMN09947526	QZHQ00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M25		latest	Contig	Major	Full	2018/10/06	ASM362645v1	University of Leicester	GCA_003626455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/455/GCF_003626455.1_ASM362645v1		
GCF_003626475.1	PRJNA224116	SAMN09947525	QZHR00000000.1	na	480	480	Moraxella catarrhalis	strain=COPD_M32		latest	Contig	Major	Full	2018/10/06	ASM362647v1	University of Leicester	GCA_003626475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/475/GCF_003626475.1_ASM362647v1		
GCF_003971285.1	PRJNA224116	SAMN10536191		na	480	480	Moraxella catarrhalis	strain=74P50B1		latest	Complete Genome	Major	Full	2018/12/26	ASM397128v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003971285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/285/GCF_003971285.1_ASM397128v1		
GCF_003971305.1	PRJNA224116	SAMN10536190		na	480	480	Moraxella catarrhalis	strain=142P87B1		latest	Complete Genome	Major	Full	2018/12/26	ASM397130v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003971305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/305/GCF_003971305.1_ASM397130v1		
GCF_003971325.1	PRJNA224116	SAMN10536193		na	480	480	Moraxella catarrhalis	strain=46P58B1		latest	Complete Genome	Major	Full	2018/12/26	ASM397132v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003971325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/325/GCF_003971325.1_ASM397132v1		
GCF_003971345.1	PRJNA224116	SAMN10536192		na	480	480	Moraxella catarrhalis	strain=74P58B1		latest	Complete Genome	Major	Full	2018/12/26	ASM397134v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003971345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/345/GCF_003971345.1_ASM397134v1		
GCF_003971365.1	PRJNA224116	SAMN10536188		na	480	480	Moraxella catarrhalis	strain=5P47B2		latest	Complete Genome	Major	Full	2018/12/26	ASM397136v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003971365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/365/GCF_003971365.1_ASM397136v1		
GCF_003985305.1	PRJNA224116	SAMN10536194	RYER00000000.1	na	480	480	Moraxella catarrhalis	strain=173P27B1		latest	Contig	Major	Full	2018/12/28	ASM398530v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003985305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/985/305/GCF_003985305.1_ASM398530v1		
GCF_003985315.1	PRJNA224116	SAMN10536189	RYES00000000.1	na	480	480	Moraxella catarrhalis	strain=5P54B2		latest	Contig	Major	Full	2018/12/28	ASM398531v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003985315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/985/315/GCF_003985315.1_ASM398531v1		
GCF_003985335.1	PRJNA224116	SAMN10536195	RYEQ00000000.1	na	480	480	Moraxella catarrhalis	strain=173P31B1		latest	Contig	Major	Full	2018/12/28	ASM398533v1	Institute for Genome Sciences, University of Maryland, Baltimore	GCA_003985335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/985/335/GCF_003985335.1_ASM398533v1		
GCF_009378035.1	PRJNA224116	SAMN07672480	NXCB00000000.1	na	480	480	Moraxella catarrhalis	strain=T6		latest	Contig	Major	Full	2019/10/28	ASM937803v1	University of Western Australia	GCA_009378035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/035/GCF_009378035.1_ASM937803v1		
GCF_009378055.1	PRJNA224116	SAMN07672417	RQWL00000000.1	na	480	480	Moraxella catarrhalis	strain=4737718Q		latest	Contig	Major	Full	2019/10/28	ASM937805v1	University of Western Australia	GCA_009378055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/055/GCF_009378055.1_ASM937805v1		
GCF_009378075.1	PRJNA224116	SAMN07672475	NXCD00000000.1	na	480	480	Moraxella catarrhalis	strain=MC4S		latest	Contig	Major	Full	2019/10/28	ASM937807v1	University of Western Australia	GCA_009378075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/075/GCF_009378075.1_ASM937807v1		
GCF_009378085.1	PRJNA224116	SAMN07672476	NXCE00000000.1	na	480	480	Moraxella catarrhalis	strain=MC24		latest	Contig	Major	Full	2019/10/28	ASM937808v1	University of Western Australia	GCA_009378085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/085/GCF_009378085.1_ASM937808v1		
GCF_009378105.1	PRJNA224116	SAMN07672481	RCJA00000000.1	na	480	480	Moraxella catarrhalis	strain=T12		latest	Contig	Major	Full	2019/10/28	ASM937810v1	University of Western Australia	GCA_009378105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/105/GCF_009378105.1_ASM937810v1		
GCF_009378135.1	PRJNA224116	SAMN07672482	NXCC00000000.1	na	480	480	Moraxella catarrhalis	strain=T4		latest	Contig	Major	Full	2019/10/28	ASM937813v1	University of Western Australia	GCA_009378135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/135/GCF_009378135.1_ASM937813v1		
GCF_009378155.1	PRJNA224116	SAMN07672483	RCJC00000000.1	na	480	480	Moraxella catarrhalis	strain=K117		latest	Contig	Major	Full	2019/10/28	ASM937815v1	University of Western Australia	GCA_009378155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/155/GCF_009378155.1_ASM937815v1		
GCF_009378165.1	PRJNA224116	SAMN07672478	RCJD00000000.1	na	480	480	Moraxella catarrhalis	strain=BE5		latest	Contig	Major	Full	2019/10/28	ASM937816v1	University of Western Australia	GCA_009378165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/165/GCF_009378165.1_ASM937816v1		
GCF_009378185.1	PRJNA224116	SAMN07672477	RCJB00000000.1	na	480	480	Moraxella catarrhalis	strain=MC1		latest	Contig	Major	Full	2019/10/28	ASM937818v1	University of Western Australia	GCA_009378185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/185/GCF_009378185.1_ASM937818v1		
GCF_009378215.1	PRJNA224116	SAMN07672474	NXCF00000000.1	na	480	480	Moraxella catarrhalis	strain=BE4L		latest	Scaffold	Major	Full	2019/10/28	ASM937821v1	University of Western Australia	GCA_009378215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/215/GCF_009378215.1_ASM937821v1		
GCF_009378225.1	PRJNA224116	SAMN07672470	NXCG00000000.1	na	480	480	Moraxella catarrhalis	strain=BBH18		latest	Contig	Major	Full	2019/10/28	ASM937822v1	University of Western Australia	GCA_009378225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/225/GCF_009378225.1_ASM937822v1		
GCF_009378245.1	PRJNA224116	SAMN07672471	NXCI00000000.1	na	480	480	Moraxella catarrhalis	strain=A16		latest	Scaffold	Major	Full	2019/10/28	ASM937824v1	University of Western Australia	GCA_009378245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/245/GCF_009378245.1_ASM937824v1		
GCF_009378265.1	PRJNA224116	SAMN07672479	RCJE00000000.1	na	480	480	Moraxella catarrhalis	strain=A6		latest	Contig	Major	Full	2019/10/28	ASM937826v1	University of Western Australia	GCA_009378265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/265/GCF_009378265.1_ASM937826v1		
GCF_009378275.1	PRJNA224116	SAMN07672473	NXCH00000000.1	na	480	480	Moraxella catarrhalis	strain=ATCC43617a		latest	Scaffold	Major	Full	2019/10/28	ASM937827v1	University of Western Australia	GCA_009378275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/275/GCF_009378275.1_ASM937827v1		
GCF_009378315.1	PRJNA224116	SAMN07672444	RCJG00000000.1	na	480	480	Moraxella catarrhalis	strain=91/291/2		latest	Contig	Major	Full	2019/10/28	ASM937831v1	University of Western Australia	GCA_009378315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/315/GCF_009378315.1_ASM937831v1		
GCF_009378325.1	PRJNA224116	SAMN07672468	RCJH00000000.1	na	480	480	Moraxella catarrhalis	strain=80/196/2		latest	Contig	Major	Full	2019/10/28	ASM937832v1	University of Western Australia	GCA_009378325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/325/GCF_009378325.1_ASM937832v1		
GCF_009378355.1	PRJNA224116	SAMN07672446	RCJF00000000.1	na	480	480	Moraxella catarrhalis	strain=96/281/2		latest	Contig	Major	Full	2019/10/28	ASM937835v1	University of Western Australia	GCA_009378355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/355/GCF_009378355.1_ASM937835v1		
GCF_009378375.1	PRJNA224116	SAMN07672454	RCJI00000000.1	na	480	480	Moraxella catarrhalis	strain=79/220/2		latest	Contig	Major	Full	2019/10/28	ASM937837v1	University of Western Australia	GCA_009378375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/375/GCF_009378375.1_ASM937837v1		
GCF_009378395.1	PRJNA224116	SAMN07672461	RCJJ00000000.1	na	480	480	Moraxella catarrhalis	strain=78/325/3		latest	Contig	Major	Full	2019/10/28	ASM937839v1	University of Western Australia	GCA_009378395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/395/GCF_009378395.1_ASM937839v1		
GCF_009378405.1	PRJNA224116	SAMN07672462	RCJK00000000.1	na	480	480	Moraxella catarrhalis	strain=78/205/2		latest	Contig	Major	Full	2019/10/28	ASM937840v1	University of Western Australia	GCA_009378405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/405/GCF_009378405.1_ASM937840v1		
GCF_009378425.1	PRJNA224116	SAMN07672445	RCJL00000000.1	na	480	480	Moraxella catarrhalis	strain=78/191/1		latest	Contig	Major	Full	2019/10/28	ASM937842v1	University of Western Australia	GCA_009378425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/425/GCF_009378425.1_ASM937842v1		
GCF_009378455.1	PRJNA224116	SAMN07672464	RCJM00000000.1	na	480	480	Moraxella catarrhalis	strain=77/338/2		latest	Contig	Major	Full	2019/10/28	ASM937845v1	University of Western Australia	GCA_009378455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/455/GCF_009378455.1_ASM937845v1		
GCF_009378475.1	PRJNA224116	SAMN07672458	RCJN00000000.1	na	480	480	Moraxella catarrhalis	strain=76/204/3		latest	Contig	Major	Full	2019/10/28	ASM937847v1	University of Western Australia	GCA_009378475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/475/GCF_009378475.1_ASM937847v1		
GCF_009378485.1	PRJNA224116	SAMN07672459	RCJO00000000.1	na	480	480	Moraxella catarrhalis	strain=73/187/1		latest	Contig	Major	Full	2019/10/28	ASM937848v1	University of Western Australia	GCA_009378485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/485/GCF_009378485.1_ASM937848v1		
GCF_009378515.1	PRJNA224116	SAMN07672450	RCJQ00000000.1	na	480	480	Moraxella catarrhalis	strain=60/120/1		latest	Contig	Major	Full	2019/10/28	ASM937851v1	University of Western Australia	GCA_009378515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/515/GCF_009378515.1_ASM937851v1		
GCF_009378535.1	PRJNA224116	SAMN07672466	RCJP00000000.1	na	480	480	Moraxella catarrhalis	strain=64/108/1		latest	Contig	Major	Full	2019/10/28	ASM937853v1	University of Western Australia	GCA_009378535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/535/GCF_009378535.1_ASM937853v1		
GCF_009378555.1	PRJNA224116	SAMN07672428	NXCJ00000000.1	na	480	480	Moraxella catarrhalis	strain=5560626Q		latest	Contig	Major	Full	2019/10/28	ASM937855v1	University of Western Australia	GCA_009378555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/555/GCF_009378555.1_ASM937855v1		
GCF_009378575.1	PRJNA224116	SAMN07672436	NXCK00000000.1	na	480	480	Moraxella catarrhalis	strain=5553245S		latest	Contig	Major	Full	2019/10/28	ASM937857v1	University of Western Australia	GCA_009378575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/575/GCF_009378575.1_ASM937857v1		
GCF_009378585.1	PRJNA224116	SAMN07672408	NXCL00000000.1	na	480	480	Moraxella catarrhalis	strain=5550565E		latest	Contig	Major	Full	2019/10/28	ASM937858v1	University of Western Australia	GCA_009378585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/585/GCF_009378585.1_ASM937858v1		
GCF_009378595.1	PRJNA224116	SAMN07672424	RCJR00000000.1	na	480	480	Moraxella catarrhalis	strain=5267783B		latest	Contig	Major	Full	2019/10/28	ASM937859v1	University of Western Australia	GCA_009378595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/595/GCF_009378595.1_ASM937859v1		
GCF_009378635.1	PRJNA224116	SAMN07672433	NXCM00000000.1	na	480	480	Moraxella catarrhalis	strain=5157102Y		latest	Contig	Major	Full	2019/10/28	ASM937863v1	University of Western Australia	GCA_009378635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/635/GCF_009378635.1_ASM937863v1		
GCF_009378645.1	PRJNA224116	SAMN07672430	NXCO00000000.1	na	480	480	Moraxella catarrhalis	strain=5021466N		latest	Contig	Major	Full	2019/10/28	ASM937864v1	University of Western Australia	GCA_009378645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/645/GCF_009378645.1_ASM937864v1		
GCF_009378675.1	PRJNA224116	SAMN07672418	NXCP00000000.1	na	480	480	Moraxella catarrhalis	strain=5012204D		latest	Contig	Major	Full	2019/10/28	ASM937867v1	University of Western Australia	GCA_009378675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/675/GCF_009378675.1_ASM937867v1		
GCF_009378685.1	PRJNA224116	SAMN07672427	NXCN00000000.1	na	480	480	Moraxella catarrhalis	strain=5021467Y		latest	Contig	Major	Full	2019/10/28	ASM937868v1	University of Western Australia	GCA_009378685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/685/GCF_009378685.1_ASM937868v1		
GCF_009378715.1	PRJNA224116	SAMN07672413	RCJT00000000.1	na	480	480	Moraxella catarrhalis	strain=5004663G		latest	Contig	Major	Full	2019/10/28	ASM937871v1	University of Western Australia	GCA_009378715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/715/GCF_009378715.1_ASM937871v1		
GCF_009378725.1	PRJNA224116	SAMN07672437	NXCQ00000000.1	na	480	480	Moraxella catarrhalis	strain=5/131/1		latest	Scaffold	Major	Full	2019/10/28	ASM937872v1	University of Western Australia	GCA_009378725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/725/GCF_009378725.1_ASM937872v1		
GCF_009378755.1	PRJNA224116	SAMN07672422	RCJS00000000.1	na	480	480	Moraxella catarrhalis	strain=5008863L		latest	Contig	Major	Full	2019/10/28	ASM937875v1	University of Western Australia	GCA_009378755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/755/GCF_009378755.1_ASM937875v1		
GCF_009378775.1	PRJNA224116	SAMN07672434	RCJU00000000.1	na	480	480	Moraxella catarrhalis	strain=4849094R		latest	Scaffold	Major	Full	2019/10/28	ASM937877v1	University of Western Australia	GCA_009378775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/775/GCF_009378775.1_ASM937877v1		
GCF_009378795.1	PRJNA224116	SAMN07672419	NXCR00000000.1	na	480	480	Moraxella catarrhalis	strain=4840991N		latest	Contig	Major	Full	2019/10/28	ASM937879v1	University of Western Australia	GCA_009378795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/795/GCF_009378795.1_ASM937879v1		
GCF_009378815.1	PRJNA224116	SAMN07672425	NXCT00000000.1	na	480	480	Moraxella catarrhalis	strain=4431503J		latest	Contig	Major	Full	2019/10/28	ASM937881v1	University of Western Australia	GCA_009378815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/815/GCF_009378815.1_ASM937881v1		
GCF_009378825.1	PRJNA224116	SAMN07672407	NXCS00000000.1	na	480	480	Moraxella catarrhalis	strain=4789849F		latest	Scaffold	Major	Full	2019/10/28	ASM937882v1	University of Western Australia	GCA_009378825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/825/GCF_009378825.1_ASM937882v1		
GCF_009378835.1	PRJNA224116	SAMN07672440	NXCU00000000.1	na	480	480	Moraxella catarrhalis	strain=41/539/1		latest	Scaffold	Major	Full	2019/10/28	ASM937883v1	University of Western Australia	GCA_009378835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/835/GCF_009378835.1_ASM937883v1		
GCF_009378865.1	PRJNA224116	SAMN07672415	RCJV00000000.1	na	480	480	Moraxella catarrhalis	strain=4640032P		latest	Contig	Major	Full	2019/10/28	ASM937886v1	University of Western Australia	GCA_009378865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/865/GCF_009378865.1_ASM937886v1		
GCF_009378895.1	PRJNA224116	SAMN07672439	NXCV00000000.1	na	480	480	Moraxella catarrhalis	strain=39/355/1		latest	Contig	Major	Full	2019/10/28	ASM937889v1	University of Western Australia	GCA_009378895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/895/GCF_009378895.1_ASM937889v1		
GCF_009378915.1	PRJNA224116	SAMN07672406	NXCW00000000.1	na	480	480	Moraxella catarrhalis	strain=3753746B		latest	Contig	Major	Full	2019/10/28	ASM937891v1	University of Western Australia	GCA_009378915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/915/GCF_009378915.1_ASM937891v1		
GCF_009378925.1	PRJNA224116	SAMN07672405	NXCX00000000.1	na	480	480	Moraxella catarrhalis	strain=3481088Y		latest	Contig	Major	Full	2019/10/28	ASM937892v1	University of Western Australia	GCA_009378925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/925/GCF_009378925.1_ASM937892v1		
GCF_009378935.1	PRJNA224116	SAMN07672404	NXCY00000000.1	na	480	480	Moraxella catarrhalis	strain=3476642E		latest	Contig	Major	Full	2019/10/28	ASM937893v1	University of Western Australia	GCA_009378935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/935/GCF_009378935.1_ASM937893v1		
GCF_009378945.1	PRJNA224116	SAMN07672412	RCJW00000000.1	na	480	480	Moraxella catarrhalis	strain=3503282R		latest	Contig	Major	Full	2019/10/28	ASM937894v1	University of Western Australia	GCA_009378945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/945/GCF_009378945.1_ASM937894v1		
GCF_009378995.1	PRJNA224116	SAMN07672441	RCJX00000000.1	na	480	480	Moraxella catarrhalis	strain=3/7/2001		latest	Contig	Major	Full	2019/10/28	ASM937899v1	University of Western Australia	GCA_009378995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/378/995/GCF_009378995.1_ASM937899v1		
